id,name,localId,category,rarity,set_id,set_name,set_series,artist,illustrator,hp,types,stage,attack_count,attacks_json,weaknesses_json,resistances_json,retreat,regulation_mark,image_small,image_high,variants_json,cardmarket_url,cardmarket_updated_at,cardmarket_avg1,cardmarket_avg7,cardmarket_avg30,cardmarket_low_price,cardmarket_trend,cardmarket_reverse_holo_sell,cardmarket_reverse_holo_low,cardmarket_reverse_holo_trend,tcgplayer_updated_at,tcgplayer_prices_json,cardmarket_updated_at,cardmarket_avg,cardmarket_low,cardmarket_trend,cardmarket_avg1,cardmarket_avg7,cardmarket_avg30,cardmarket_avg_holo,cardmarket_low_holo,cardmarket_trend_holo,normal_market,reverse_market,holo_market,raw_estimate,ace8_estimate,ace9_estimate,ace10_estimate
sm2-135,Tapu Koko GX,135,Pokemon,Ultra Rare,sm2,Guardians Rising,,,5ban Graphics,170,Lightning,,2,"[{""cost"": [""Lightning"", ""Lightning"", ""Colorless""], ""name"": ""Sky-High Claws"", ""damage"": 130}, {""cost"": [""Lightning"", ""Lightning"", ""Colorless""], ""name"": ""Tapu Thunder GX"", ""effect"": ""This attack does 50 damage times the amount of Energy attached to all of your opponent\u2019s Pok\u00e9mon. (You can\u2019t use more than 1 GX attack in a game.)"", ""damage"": ""50\u00d7""}]",[],[],2,,https://assets.tcgdex.net/en/sm/sm2/135/low.png,https://assets.tcgdex.net/en/sm/sm2/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,5.5,5.07,4.37,1,4.85,,,,,{},2026-05-30T00:47:09.000Z,4.85,1,4.85,5.5,5.07,4.37,,,7.42,,,,4.37,,,
sm7-135,Last Chance Potion,135,Trainer,Uncommon,sm7,Celestial Storm,,,Ayaka Yoshida,,,,0,[],[],[],0,,https://assets.tcgdex.net/en/sm/sm7/135/low.png,https://assets.tcgdex.net/en/sm/sm7/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.1,0.16,0.18,0.02,0.15,,,,,{},2026-05-30T00:47:09.000Z,0.14,0.02,0.15,0.1,0.16,0.18,0.45,0.13,0.36,,,,0.18,,,
sm3-135,Machamp GX,135,Pokemon,Ultra Rare,sm3,Burning Shadows,,,5ban Graphics,250,Fighting,,3,"[{""cost"": [""Fighting"", ""Fighting""], ""name"": ""Cross-Cut"", ""effect"": ""If your opponent\u2019s Active Pok\u00e9mon is an Evolution Pok\u00e9mon, this attack does 60 more damage."", ""damage"": ""60+""}, {""cost"": [""Fighting"", ""Fighting"", ""Fighting""], ""name"": ""Bedrock Breaker"", ""effect"": ""Discard any Stadium card in play."", ""damage"": 130}, {""cost"": [""Fighting"", ""Fighting"", ""Fighting""], ""name"": ""Muscle Punch GX"", ""effect"": ""This attack\u2019s damage isn\u2019t affected by Resistance. (You can\u2019t use more than 1 GX attack in a game.)"", ""damage"": 180}]","[{""type"": ""Psychic"", ""value"": ""\u00d72""}]",[],3,,https://assets.tcgdex.net/en/sm/sm3/135/low.png,https://assets.tcgdex.net/en/sm/sm3/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,8.98,7.18,6.43,1.99,7.84,,,,,{},2026-05-30T00:47:09.000Z,7.4,1.99,7.84,8.98,7.18,6.43,,,4.95,,,,6.43,,,
sm11-135,Purrloin,135,Pokemon,Common,sm11,Unified Minds,,,Sumiyoshi Kizuki,70,Darkness,Basic,1,"[{""cost"": [""Colorless""], ""name"": ""Cleaning Up"", ""effect"": ""Discard a Pok\u00e9mon Tool card from 1 of your opponent\u2019s Pok\u00e9mon.""}]","[{""type"": ""Fighting"", ""value"": ""\u00d72""}]","[{""type"": ""Psychic"", ""value"": ""-20""}]",1,,https://assets.tcgdex.net/en/sm/sm11/135/low.png,https://assets.tcgdex.net/en/sm/sm11/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.02,0.08,0.09,0.02,0.07,,,,,{},2026-05-30T00:47:09.000Z,0.09,0.02,0.07,0.02,0.08,0.09,0.3,0.05,0.3,,,,0.09,,,
sv10-135,Marnie's Morgrem,135,Pokemon,Uncommon,sv10,Destined Rivals,,,NC Empire,100,Darkness,Stage1,1,"[{""cost"": [""Darkness"", ""Darkness""], ""name"": ""Corkscrew Punch"", ""damage"": 60}]",[],[],1,I,https://assets.tcgdex.net/en/sv/sv10/135/low.png,https://assets.tcgdex.net/en/sv/sv10/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.02,0.05,0.05,0.02,0.04,,,,,{},2026-05-30T00:47:09.000Z,0.05,0.02,0.04,0.02,0.05,0.05,0.2,0.02,0.18,,,,0.05,,,
sv05-135,Unfezant,135,Pokemon,Uncommon,sv05,Temporal Forces,,,Anesaki Dynamic,150,Colorless,Stage2,2,"[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Opposing Winds"", ""effect"": ""You may put 2 Energy attached to your opponent's Active Pok\u00e9mon into their hand."", ""damage"": 70}, {""cost"": [""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Boundless Power"", ""effect"": ""During your next turn, this Pok\u00e9mon can't attack."", ""damage"": 180}]",[],[],0,H,https://assets.tcgdex.net/en/sv/sv05/135/low.png,https://assets.tcgdex.net/en/sv/sv05/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.02,0.04,0.03,0.02,0.04,,,,,{},2026-05-30T00:47:09.000Z,0.04,0.02,0.04,0.02,0.04,0.03,0.2,0.02,0.16,,,,0.03,,,
sv08-135,Dialga,135,Pokemon,Rare,sv08,Surging Sparks,,,Takumi Wada,130,Dragon,Basic,2,"[{""cost"": [""Colorless""], ""name"": ""Time Manipulation"", ""effect"": ""Search your deck for 2 cards, shuffle your deck, then put those cards on top of it in any order.""}, {""cost"": [""Psychic"", ""Metal"", ""Colorless""], ""name"": ""Buster Tail"", ""damage"": 160}]",[],[],2,H,https://assets.tcgdex.net/en/sv/sv08/135/low.png,https://assets.tcgdex.net/en/sv/sv08/135/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": false, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.08,0.06,0.06,0.02,0.04,,,,,{},2026-05-30T00:47:09.000Z,0.06,0.02,0.04,0.08,0.06,0.06,0.17,0.02,0.12,,,,0.06,,,
sv08.5-135,Brassius,135,Trainer,Ultra Rare,sv08.5,Prismatic Evolutions,,,GIDORA,,,,0,[],[],[],0,G,https://assets.tcgdex.net/en/sv/sv08.5/135/low.png,https://assets.tcgdex.net/en/sv/sv08.5/135/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": false, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.75,0.71,0.74,0.07,0.73,,,,,{},2026-05-30T00:47:09.000Z,0.74,0.07,0.73,0.75,0.71,0.74,,,0,,,,0.74,,,
pl3-135,Champion's Room,135,Trainer,Uncommon,pl3,Supreme Victors,,,Yusuke Ishikawa,,,,0,[],[],[],0,,https://assets.tcgdex.net/en/pl/pl3/135/low.png,https://assets.tcgdex.net/en/pl/pl3/135/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": false, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.29,0.22,0.25,0.02,0.21,,,,,{},2026-05-30T00:47:09.000Z,0.19,0.02,0.21,0.29,0.22,0.25,1.15,0.2,1.35,,,,0.25,,,
dp6-135,Stark Mountain,135,Trainer,Uncommon,dp6,Legends Awakened,,,Ryo Ueda,,,,0,[],[],[],0,,https://assets.tcgdex.net/en/dp/dp6/135/low.png,https://assets.tcgdex.net/en/dp/dp6/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.2,0.46,0.6,0.05,0.44,,,,,{},2026-05-30T00:47:09.000Z,0.53,0.05,0.44,0.2,0.46,0.6,1.58,0.39,1.12,,,,0.6,,,
sv01-135,Maschiff,135,Pokemon,Common,sv01,Scarlet & Violet,,,kantaro,70,Darkness,Basic,2,"[{""cost"": [""Darkness""], ""name"": ""Rear Kick"", ""damage"": 10}, {""cost"": [""Darkness"", ""Colorless""], ""name"": ""Darkness Fang"", ""damage"": 20}]",[],[],2,G,https://assets.tcgdex.net/en/sv/sv01/135/low.png,https://assets.tcgdex.net/en/sv/sv01/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.02,0.04,0.04,0.02,0.05,,,,,{},2026-05-30T00:47:09.000Z,0.03,0.02,0.05,0.02,0.04,0.04,0.15,0.02,0.23,,,,0.04,,,23.89
sv03.5-135,Jolteon,135,Pokemon,Rare,sv03.5,151,,,sui,110,Lightning,Stage1,2,"[{""cost"": [""Lightning""], ""name"": ""Linear Attack"", ""effect"": ""This attack does 30 damage to 1 of your opponent's Pok\u00e9mon. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)""}, {""cost"": [""Lightning"", ""Colorless"", ""Colorless""], ""name"": ""Fighting Lightning"", ""effect"": ""If your opponent's Active Pok\u00e9mon is a Pok\u00e9mon ex or Pok\u00e9mon V, this attack does 90 more damage."", ""damage"": ""90+""}]",[],[],0,G,https://assets.tcgdex.net/en/sv/sv03.5/135/low.png,https://assets.tcgdex.net/en/sv/sv03.5/135/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": false, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.21,0.23,0.28,0.02,0.33,,,,,{},2026-05-30T00:47:09.000Z,0.28,0.02,0.33,0.21,0.23,0.28,2.65,0.5,2.36,,,,0.28,,,
sv02-135,Tyranitar,135,Pokemon,Rare,sv02,Paldea Evolved,,,hncl,180,Darkness,Stage2,2,"[{""cost"": [""Darkness""], ""name"": ""Rout"", ""effect"": ""This attack does 30 more damage for each of your opponent's Benched Pok\u00e9mon."", ""damage"": ""30+""}, {""cost"": [""Darkness"", ""Darkness""], ""name"": ""Dread Mountain"", ""effect"": ""Discard the top 4 cards of your deck."", ""damage"": 230}]",[],[],3,G,https://assets.tcgdex.net/en/sv/sv02/135/low.png,https://assets.tcgdex.net/en/sv/sv02/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": false, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.09,0.12,0.11,0.02,0.08,,,,,{},2026-05-30T00:47:09.000Z,0.11,0.02,0.08,0.09,0.12,0.11,0.19,0.02,0.25,,,,0.11,,,
sv04.5-135,Shinx,135,Pokemon,Shiny rare,sv04.5,Paldean Fates,,,Saya Tsuruta,70,Lightning,Basic,1,"[{""cost"": [""Lightning""], ""name"": ""Wild Kick"", ""effect"": ""Flip a coin. If tails, this attack does nothing."", ""damage"": 30}]",[],[],1,G,https://assets.tcgdex.net/en/sv/sv04.5/135/low.png,https://assets.tcgdex.net/en/sv/sv04.5/135/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": false, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,5.82,5.53,5.4,1.8,5.97,,,,,{},2026-05-30T00:47:09.000Z,5.42,1.8,5.97,5.82,5.53,5.4,,,0,,,,5.4,,,
sv07-135,Glass Trumpet,135,Trainer,Uncommon,sv07,Stellar Crown,,,Toyste Beach,,,,0,[],[],[],0,H,https://assets.tcgdex.net/en/sv/sv07/135/low.png,https://assets.tcgdex.net/en/sv/sv07/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.06,0.03,0.04,0.02,0.03,,,,,{},2026-05-30T00:47:09.000Z,0.03,0.02,0.03,0.06,0.03,0.04,0.11,0.02,0.09,,,,0.04,,,
sv09-135,Hop's Wooloo,135,Pokemon,Common,sv09,Journey Together,,,Tomomi Ozaki,70,Colorless,Basic,1,"[{""cost"": [""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Smash Kick"", ""damage"": 50}]",[],[],1,I,https://assets.tcgdex.net/en/sv/sv09/135/low.png,https://assets.tcgdex.net/en/sv/sv09/135/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.02,0.03,0.03,0.02,0.05,,,,,{},2026-05-30T00:47:09.000Z,0.03,0.02,0.05,0.02,0.03,0.03,0.1,0.02,0.12,,,,0.03,,,
sv06-135,Eevee,135,Pokemon,Common,sv06,Twilight Masquerade,,,satoma,50,Colorless,Basic,2,"[{""cost"": [""Colorless""], ""name"": ""Ascension"", ""effect"": ""Search your deck for a card that evolves from this Pok\u00e9mon and put it onto this Pok\u00e9mon to evolve it. Then, shuffle your deck.""}, {""cost"": [""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Quick Attack"", ""effect"": ""Flip a coin. If heads, this attack does 20 more damage."", ""damage"": ""20+""}]",[],[],1,H,https://assets.tcgdex.net/en/sv/sv06/135/low.png,https://assets.tcgdex.net/en/sv/sv06/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.08,0.04,0.07,0.02,0.06,,,,,{},2026-05-30T00:47:09.000Z,0.08,0.02,0.06,0.08,0.04,0.07,0.21,0.02,0.2,,,,0.07,,,
sv10.5w-135,Terrakion,135,Pokemon,Illustration rare,sv10.5w,White Flare,,,Shiburingaru,140,Fighting,Basic,2,"[{""cost"": [""Fighting"", ""Colorless""], ""name"": ""Retaliate"", ""effect"": ""If any of your Pok\u00e9mon were Knocked Out by damage from an attack during your opponent's last turn, this attack does 80 more damage."", ""damage"": ""50+""}, {""cost"": [""Fighting"", ""Fighting"", ""Colorless""], ""name"": ""Land Crush"", ""damage"": 100}]",[],[],3,I,https://assets.tcgdex.net/en/sv/sv10.5w/135/low.png,https://assets.tcgdex.net/en/sv/sv10.5w/135/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": false, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,19.75,26.53,22.76,17.49,27.7,,,,,{},2026-05-30T00:47:09.000Z,22.36,17.49,27.7,19.75,26.53,22.76,,,0,,,,22.76,,29.82,51.66
sv03-135,Absol ex,135,Pokemon,Double rare,sv03,Obsidian Flames,,,Nisota Niso,210,Darkness,Basic,2,"[{""cost"": [""Darkness""], ""name"": ""Future Sight"", ""effect"": ""Look at the top 3 cards of either player's deck and put them back in any order.""}, {""cost"": [""Darkness"", ""Darkness"", ""Colorless""], ""name"": ""Cursed Slug"", ""effect"": ""If your opponent has 3 or fewer cards in their hand, this attack does 120 more damage."", ""damage"": ""100+""}]",[],[],1,G,https://assets.tcgdex.net/en/sv/sv03/135/low.png,https://assets.tcgdex.net/en/sv/sv03/135/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": false, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.85,1.4,1.26,0.3,1.22,,,,,{},2026-05-30T00:47:09.000Z,1.15,0.3,1.22,0.85,1.4,1.26,,,0,,,,1.26,,,
svp-135,Drifblim,135,Pokemon,None,svp,SVP Black Star Promos,,,Keisin,130,Psychic,Stage1,1,"[{""cost"": [""Psychic""], ""name"": ""Everyone Explode Now"", ""effect"": ""This attack does 50 damage for each of your Drifloon and Drifblim in play. This attack also does 30 damage to each of your Drifloon and Drifblim. (Don't apply Weakness and Resistance for Benched Pok\u00e9mon.)"", ""damage"": ""50\u00d7""}]",[],[],2,H,https://assets.tcgdex.net/en/sv/svp/135/low.png,https://assets.tcgdex.net/en/sv/svp/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,,,,,,,,,,,{},,,,,,,,,,,,,,,,,
swsh10-135,Adaman,135,Trainer,Holo Rare,swsh10,Astral Radiance,,,,,,,0,[],[],[],0,F,https://assets.tcgdex.net/en/swsh/swsh10/135/low.png,https://assets.tcgdex.net/en/swsh/swsh10/135/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": false, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.1,0.22,0.22,0.02,0.28,,,,,{},2026-05-30T00:47:09.000Z,0.23,0.02,0.28,0.1,0.22,0.22,0.36,0.02,0.46,,,,0.22,,,
A4-135,Porygon,135,Pokemon,One Diamond,A4,Wisdom of Sea and Sky,,,ryoma uratsuka,60,Colorless,Basic,1,"[{""cost"": [""Colorless""], ""name"": ""Ram"", ""damage"": 20}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",[],1,,https://assets.tcgdex.net/en/tcgp/A4/135/low.png,https://assets.tcgdex.net/en/tcgp/A4/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,,,,,,,,,,,{},,,,,,,,,,,,,,,,,
swsh5-135,Sordward & Shielbert,135,Trainer,Uncommon,swsh5,Battle Styles,,,Hideki Ishikawa,,,,0,[],[],[],0,E,https://assets.tcgdex.net/en/swsh/swsh5/135/low.png,https://assets.tcgdex.net/en/swsh/swsh5/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.02,0.02,0.04,0.02,0.05,,,,,{},2026-05-30T00:47:09.000Z,0.04,0.02,0.05,0.02,0.02,0.04,0.14,0.02,0.12,,,,0.04,,,
swsh7-135,Stoutland,135,Pokemon,Rare,swsh7,Evolving Skies,,,Naoki Saito,160,Colorless,Stage2,1,"[{""cost"": [""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Knock Away"", ""effect"": ""Flip a coin. If heads, this attack does 100 more damage."", ""damage"": ""120+""}]","[{""type"": ""Fighting"", ""value"": ""\u00d72""}]",[],3,E,https://assets.tcgdex.net/en/swsh/swsh7/135/low.png,https://assets.tcgdex.net/en/swsh/swsh7/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.09,0.07,0.07,0.02,0.06,,,,,{},2026-05-30T00:47:09.000Z,0.06,0.02,0.06,0.09,0.07,0.07,0.14,0.02,0.13,,,,0.07,,,
A3-135,Toucannon,135,Pokemon,Two Diamond,A3,Celestial Guardians,,,Megumi Mizutani,140,Colorless,Stage2,1,"[{""cost"": [""Colorless""], ""name"": ""Drill Peck"", ""damage"": 70}]","[{""type"": ""Lightning"", ""value"": ""+20""}]",[],2,,https://assets.tcgdex.net/en/tcgp/A3/135/low.png,https://assets.tcgdex.net/en/tcgp/A3/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,,,,,,,,,,,{},,,,,,,,,,,,,,,,,
swsh1-135,Corviknight,135,Pokemon,Rare,swsh1,Sword & Shield,,,Shin Nagasawa,170,Metal,Stage2,2,"[{""cost"": [""Colorless""], ""name"": ""Peck"", ""damage"": 50}, {""cost"": [""Metal"", ""Colorless"", ""Colorless""], ""name"": ""Iron Wings"", ""effect"": ""You may discard 2 Energy from this Pok\u00e9mon. If you do, during your opponent's next turn, this Pok\u00e9mon takes 100 less damage from attacks (after applying Weakness and Resistance)."", ""damage"": 130}]","[{""type"": ""Lightning"", ""value"": ""\u00d72""}]","[{""type"": ""Fighting"", ""value"": ""-30""}]",2,D,https://assets.tcgdex.net/en/swsh/swsh1/135/low.png,https://assets.tcgdex.net/en/swsh/swsh1/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.1,0.19,0.2,0.02,0.19,,,,,{},2026-05-30T00:47:09.000Z,0.2,0.02,0.19,0.1,0.19,0.2,0.67,0.4,0.86,,,,0.2,,,
A1-135,Golett,135,Pokemon,One Diamond,A1,Genetic Apex,,,Kyoko Umemoto,90,Psychic,Basic,1,"[{""cost"": [""Psychic"", ""Colorless"", ""Colorless""], ""name"": ""Mega Punch"", ""damage"": ""50""}]","[{""type"": ""Darkness"", ""value"": ""+20""}]",[],3,,https://assets.tcgdex.net/en/tcgp/A1/135/low.png,https://assets.tcgdex.net/en/tcgp/A1/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,,,,,,,,,,,{},,,,,,,,,,,,,,,,,
swsh3-135,Sentret,135,Pokemon,Common,swsh3,Darkness Ablaze,,,Mina Nakai,60,Colorless,Basic,1,"[{""cost"": [""Colorless""], ""name"": ""Call for Family"", ""effect"": ""Search your deck for a Basic Pok\u00e9mon and put it onto your Bench. Then, shuffle your deck.""}]","[{""type"": ""Fighting"", ""value"": ""\u00d72""}]",[],1,D,https://assets.tcgdex.net/en/swsh/swsh3/135/low.png,https://assets.tcgdex.net/en/swsh/swsh3/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": true, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.02,0.03,0.07,0.02,0.04,,,,,{},2026-05-30T00:47:09.000Z,0.1,0.02,0.04,0.02,0.03,0.07,0.3,0.04,0.3,,,,0.07,,,
B2-135,Vigoroth,135,Pokemon,Two Diamond,B2,Fantastical Parade,,,Kagemaru Himeno,100,Colorless,Stage1,1,"[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Best Punch"", ""effect"": ""Flip a coin. If tails, this attack does nothing."", ""damage"": 90}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",[],2,,https://assets.tcgdex.net/en/tcgp/B2/135/low.png,https://assets.tcgdex.net/en/tcgp/B2/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,,,,,,,,,,,{},,,,,,,,,,,,,,,,,
B1-135,Golett,135,Pokemon,One Diamond,B1,Mega Rising,,,Shin Nagasawa,80,Fighting,Basic,1,"[{""cost"": [""Fighting""], ""name"": ""Stampede"", ""damage"": 20}]","[{""type"": ""Grass"", ""value"": ""+20""}]",[],3,,https://assets.tcgdex.net/en/tcgp/B1/135/low.png,https://assets.tcgdex.net/en/tcgp/B1/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,,,,,,,,,,,{},,,,,,,,,,,,,,,,,
A2-135,Bidoof,135,Pokemon,One Diamond,A2,Space-Time Smackdown,,,Kagemaru Himeno,60,Colorless,Basic,1,"[{""cost"": [""Colorless"", ""Colorless""], ""name"": ""Super Fang"", ""effect"": ""Halve your opponent's Active Pok\u00e9mon's remaining HP, rounded down.""}]","[{""type"": ""Fighting"", ""value"": ""+20""}]",[],2,,https://assets.tcgdex.net/en/tcgp/A2/135/low.png,https://assets.tcgdex.net/en/tcgp/A2/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,,,,,,,,,,,{},,,,,,,,,,,,,,,,,
xy5-135,Rare Candy,135,Trainer,Uncommon,xy5,Primal Clash,,,Toyste Beach,,,,0,[],[],[],0,,https://assets.tcgdex.net/en/xy/xy5/135/low.png,https://assets.tcgdex.net/en/xy/xy5/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.24,0.85,0.68,0.02,0.69,,,,,{},2026-05-30T00:47:09.000Z,0.82,0.02,0.69,0.24,0.85,0.68,1.25,0.6,1.83,,,,0.68,,,
sv10.5b-135,Sandile,135,Pokemon,Illustration rare,sv10.5b,Black Bolt,,,Fujmoto Gold,70,Darkness,Basic,1,"[{""cost"": [""Darkness""], ""name"": ""Tighten Up"", ""effect"": ""Your opponent discards a card from their hand."", ""damage"": 10}]",[],[],2,I,https://assets.tcgdex.net/en/sv/sv10.5b/135/low.png,https://assets.tcgdex.net/en/sv/sv10.5b/135/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": false, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,8.83,6.87,7.09,3.6,7.15,,,,,{},2026-05-30T00:47:09.000Z,7.08,3.6,7.15,8.83,6.87,7.09,,,0,,,,7.09,,,34.67
me01-135,Exeggutor,135,Pokemon,Illustration rare,me01,Mega Evolution,,,Yukihiro Tada,140,Grass,Stage1,2,"[{""cost"": [""Grass""], ""name"": ""Guard Press"", ""effect"": ""During your opponent's next turn, this Pok\u00e9mon takes 30 less damage from attacks (after applying Weakness and Resistance)."", ""damage"": 30}, {""cost"": [""Colorless"", ""Colorless"", ""Colorless""], ""name"": ""Stomping Wood"", ""effect"": ""This attack does 30 more damage for each {G} Energy attached to this Pok\u00e9mon."", ""damage"": ""60+""}]",[],[],2,I,https://assets.tcgdex.net/en/me/me01/135/low.png,https://assets.tcgdex.net/en/me/me01/135/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": false, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,5.01,5.01,4.88,2,5.16,,,,,{},2026-05-30T00:47:09.000Z,4.93,2,5.16,5.01,5.01,4.88,,,0,,,,4.88,,,30.29
me02.5-135,Mega Scrafty ex,135,Pokemon,Double rare,me02.5,Ascended Heroes,,,5ban Graphics,330,Darkness,Stage1,1,"[{""cost"": [""Darkness"", ""Darkness"", ""Colorless""], ""name"": ""Outlaw Leg"", ""effect"": ""Discard a random card from your opponent's hand. Discard the top card of your opponent's deck."", ""damage"": 160}]",[],[],2,I,https://assets.tcgdex.net/en/me/me02.5/135/low.png,https://assets.tcgdex.net/en/me/me02.5/135/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": false, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.83,0.78,0.87,0.1,0.8,,,,,{},2026-05-30T00:47:09.000Z,0.88,0.1,0.8,0.83,0.78,0.87,,,0,,,,0.87,,,
xy8-135,Buddy-Buddy Rescue,135,Trainer,Uncommon,xy8,BREAKthrough,,,Toyste Beach,,,,0,[],[],[],0,,https://assets.tcgdex.net/en/xy/xy8/135/low.png,https://assets.tcgdex.net/en/xy/xy8/135/high.png,"{""firstEdition"": false, ""holo"": false, ""normal"": true, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.3,0.25,0.2,0.02,0.3,,,,,{},2026-05-30T00:47:09.000Z,0.22,0.02,0.3,0.3,0.25,0.2,0.7,0.2,0.73,,,,0.2,,,
sv04-135,Aegislash ex,135,Pokemon,Double rare,sv04,Paradox Rift,,,toriyufu,330,Metal,Stage2,2,"[{""cost"": [""Metal""], ""name"": ""Peerless Edge"", ""effect"": ""This attack does 70 damage for each Prize card you have taken."", ""damage"": ""70\u00d7""}, {""cost"": [""Metal"", ""Metal""], ""name"": ""Double-Edged Slash"", ""effect"": ""This Pok\u00e9mon also does 30 damage to itself."", ""damage"": 220}]",[],[],3,G,https://assets.tcgdex.net/en/sv/sv04/135/low.png,https://assets.tcgdex.net/en/sv/sv04/135/high.png,"{""firstEdition"": false, ""holo"": true, ""normal"": false, ""reverse"": false, ""wPromo"": false}",,2026-05-30T00:47:09.000Z,0.48,0.68,0.64,0.06,0.6,,,,,{},2026-05-30T00:47:09.000Z,0.64,0.06,0.6,0.48,0.68,0.64,,,0,,,,0.64,,,
